2	6375303	6376152	merged_2_6375303	72.1723037013807	-3.41644993777412	0.621305975900918	-5.49882034020377	3.82340440111601e-08	3.35506748378076e-06
2	1304322	1304819	merged_2_1304322	36.9209860337116	-2.71568950247051	0.735674179377847	-3.69142968259011	0.000222997050070891	0.00493223731772182
3	11890262	11892370	merged_3_11890262	545.186759272944	-1.9650327515702	0.392198009836981	-5.01030780953471	5.43430453561106e-07	3.27044029703588e-05
5	13095684	13098368	merged_5_13095684	655.875897748581	-0.894571348866324	0.313025317390956	-2.85782426904799	0.00426556549767212	0.0468922276757686
2	2652758	2653139	merged_2_2652758	112.834310634081	-1.95200409817154	0.462603026166793	-4.21960944429218	2.44725899097281e-05	0.000805727330386697
5	10236628	10238051	merged_5_10236628	317.257053537989	-1.47646235473417	0.395750828892233	-3.73078777590184	0.000190881969108055	0.0043791166636332
5	11199613	11202807	merged_5_11199613	89.9653525051496	-2.0345781043055	0.561226004620218	-3.62523847354917	0.000288694924212855	0.00615627223230271
3	16324957	16326783	merged_3_16324957	1128.82141929835	-2.32707566177869	0.315055358651922	-7.38624371201279	1.51034848012449e-13	5.14273657482389e-11
5	14318692	14319909	merged_5_14318692	299.225670177217	-1.98389033383495	0.382025427763078	-5.19308451652412	2.06838229005903e-07	1.42355310909967e-05
2	5942888	5943107	merged_2_5942888	191.935250615035	-3.10672832573298	0.437415356503387	-7.10246743636886	1.22548912175371e-12	3.44708777095028e-10
2	1220584	1221215	merged_2_1220584	39.826462763904	-8.50598215705652	2.10606596916541	-4.038801386847	5.37250311235115e-05	0.00152779819276289
2	3136057	3137474	merged_2_3136057	112.905594497526	-4.37328837060631	0.631016281498748	-6.9305475925584	4.19214700000282e-12	9.68610536304224e-10
3	12134747	12137348	merged_3_12134747	1152.19350399288	-1.47533455968652	0.302519942548778	-4.876817532281	1.07811077878835e-06	5.81236473614272e-05
1	19675039	19675242	merged_1_19675039	83.3107645548355	-9.56976773898733	2.08632341888807	-4.58690520000378	4.49864827374576e-06	0.000195634632775115
5	10753348	10760535	merged_5_10753348	1653.48594555456	-1.48470863869488	0.312841479554343	-4.74588165485573	2.07600071070184e-06	0.000102953124769417
5	13240614	13241332	merged_5_13240614	165.953280971612	-1.3944986743328	0.394111385474865	-3.53833643413416	0.000402656661469418	0.00785818181410679
2	10114305	10114646	merged_2_10114305	86.0202294367611	-3.12153465180611	0.61396334176921	-5.08423620669441	3.69108363461735e-07	2.38794655741569e-05
1	13908501	13914682	merged_1_13908501	1467.22230273744	-2.72299026659513	0.333664057118893	-8.16087381454112	3.32609506195521e-16	2.15181720033193e-13
2	2130059	2132177	merged_2_2130059	527.455718034304	-2.16353495867847	0.38418391290803	-5.63150846765519	1.78640203494179e-08	1.73791397970766e-06
5	10923081	10923721	merged_5_10923081	77.6955051589981	-2.62772203849233	0.547282047545561	-4.8014036825748	1.57557287478986e-06	8.08981643924843e-05
3	12792907	12793928	merged_3_12792907	67.3396671459209	-2.75099173233812	0.571916560823661	-4.81012777174386	1.50833846068869e-06	7.80655653714037e-05
1	23393570	23394423	merged_1_23393570	612.098019062681	-1.33825526191974	0.331688435116463	-4.0346756782456	5.46777680809068e-05	0.00155148166929573
2	1257879	1258737	merged_2_1257879	48.3636063961164	-2.24905087461965	0.64641814529084	-3.47925083942027	0.00050281769891811	0.00941620141058037
2	2167120	2170890	merged_2_2167120	1194.9517555803	-2.3764462143172	0.369032253911305	-6.43967075812395	1.19732942602647e-10	1.82261711098311e-08
2	6965911	6970036	merged_2_6965911	828.966146912245	-2.24061842399861	0.314964370878305	-7.11387900082302	1.12826075677428e-12	3.26270878271682e-10
4	14434059	14434349	merged_4_14434059	320.903684980024	-1.94267449846173	0.421467812242688	-4.60930690798069	4.04013561494601e-06	0.000178414043419066
5	21846044	21847754	merged_5_21846044	3882.74314188069	-1.21127418807378	0.318988118281891	-3.7972392031335	0.000146316583583181	0.00357880959354022
4	1592838	1599363	merged_4_1592838	6744.9542886846	-1.52962640412117	0.30349445082569	-5.04004735493401	4.65416669003383e-07	2.86763156201656e-05
1	12862441	12865104	merged_1_12862441	156.546276356105	-1.84308739968991	0.400478509153559	-4.60221299661102	4.18025377700327e-06	0.000183350181764899
3	10265405	10267146	merged_3_10265405	328.501157501467	-2.9823347431846	0.43616677557466	-6.83760183075683	8.05298448272636e-12	1.70815682331142e-09
4	2056340	2057264	merged_4_2056340	92.409350783988	-3.78106236407013	0.613373972516973	-6.16436714547013	7.07655811202068e-10	9.15635854114356e-08
1	12930902	12931455	merged_1_12930902	69.8613050461619	-2.71590102461792	0.566963012732467	-4.79026138147653	1.66564195595107e-06	8.48493750710663e-05
5	10785879	10792371	merged_5_10785879	711.586076368855	-0.54590283711113	0.30938806211613	-1.76445992575571	0.0776545766175802	0.279981691487073
3	14948989	14950047	merged_3_14948989	162.56175790853	-2.15329223143876	0.42660982664746	-5.04745108278574	4.47743359407826e-07	2.78526506123935e-05
1	15531807	15537718	merged_1_15531807	808.741690464558	-2.60864117710913	0.325212806320959	-8.02133595727659	1.04601206096855e-15	5.63931252369671e-13
1	13230589	13234637	merged_1_13230589	513.127310952671	-1.19166213693361	0.319114330828766	-3.73427960392367	0.000188253262317728	0.00433417964613715
2	2460800	2462732	merged_2_2460800	145.168700879595	-1.74561944712615	0.432997545016417	-4.03147654580804	5.5427528648407e-05	0.0015693146459119
5	10706340	10707430	merged_5_10706340	185.014270698719	-2.65056866602711	0.425943282264459	-6.22282068151371	4.88295365082829e-10	6.65058287242813e-08
4	4582695	4584811	merged_4_4582695	79.9821406030279	-1.89743920121982	0.523411388550149	-3.62513931245504	0.00028880572262213	0.00615627223230271
5	10473212	10474411	merged_5_10473212	93.0883065683216	-2.98133799993425	0.52763334605548	-5.65039723554692	1.60077482121302e-08	1.59326349320579e-06
5	13495626	13497910	merged_5_13495626	149.475360674321	-2.49813927413305	0.494607467448341	-5.05075122909252	4.40075895716547e-07	2.75079324380502e-05
